danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,artist,num_positive,num_negative,num_neutral,positivity,negativity,neutrality,word_count,unique_word_count 
0.686,0.859,5,-2.595,0,0.0553,0.118,0,0.317,0.891,176.018,audio_features,0YZX6maepNBgH84iSFpFnF,spotify:track:0YZX6maepNBgH84iSFpFnF,https://api.spotify.com/v1/tracks/0YZX6maepNBgH84iSFpFnF,https://api.spotify.com/v1/audio-analysis/0YZX6maepNBgH84iSFpFnF,204520,4,La Rompe Corazones,Daddy Yankee,0,18,63,0.0,0.2222222222222222,0.7777777777777778,315,143
0.805,0.878,7,-3.826,1,0.0864,0.0754,0.00329,0.0656,0.922,124.994,audio_features,0cCd3U2K12kFACnGGCeTsg,spotify:track:0cCd3U2K12kFACnGGCeTsg,https://api.spotify.com/v1/tracks/0cCd3U2K12kFACnGGCeTsg,https://api.spotify.com/v1/audio-analysis/0cCd3U2K12kFACnGGCeTsg,224800,4,Limbo,Daddy Yankee,0,10,67,0.0,0.12987012987012986,0.8701298701298701,394,145
0.655,0.879,0,-4.743,1,0.235,0.0321,6.97e-06,0.0679,0.657,184.027,audio_features,0eJhhHv1dNdGXUPrlEgORi,spotify:track:0eJhhHv1dNdGXUPrlEgORi,https://api.spotify.com/v1/tracks/0eJhhHv1dNdGXUPrlEgORi,https://api.spotify.com/v1/audio-analysis/0eJhhHv1dNdGXUPrlEgORi,213000,4,Gangsta Zone,Daddy Yankee,0,7,83,0.0,0.07777777777777778,0.9222222222222223,384,206
0.839,0.907,9,-4.259,1,0.0453,0.101,0,0.332,0.737,121.048,audio_features,0k2fyfLh64MYCuGz44OPq3,spotify:track:0k2fyfLh64MYCuGz44OPq3,https://api.spotify.com/v1/tracks/0k2fyfLh64MYCuGz44OPq3,https://api.spotify.com/v1/audio-analysis/0k2fyfLh64MYCuGz44OPq3,193733,4,Pasarela,Daddy Yankee,2,4,66,0.027777777777777776,0.05555555555555555,0.9166666666666666,243,117
0.899,0.626,6,-4.228,0,0.292,0.076,0,0.0631,0.873,88.007,audio_features,0niz00wn8I6lHLZOYoOXNl,spotify:track:0niz00wn8I6lHLZOYoOXNl,https://api.spotify.com/v1/tracks/0niz00wn8I6lHLZOYoOXNl,https://api.spotify.com/v1/audio-analysis/0niz00wn8I6lHLZOYoOXNl,234320,4,Shaky Shaky,Daddy Yankee,0,27,69,0.0,0.28125,0.71875,506,189
0.737,0.86,8,-2.652,0,0.0594,0.11,1.94e-06,0.0574,0.656,93.989,audio_features,0rDTOBfCGDUwFW7mvVJXq1,spotify:track:0rDTOBfCGDUwFW7mvVJXq1,https://api.spotify.com/v1/tracks/0rDTOBfCGDUwFW7mvVJXq1,https://api.spotify.com/v1/audio-analysis/0rDTOBfCGDUwFW7mvVJXq1,193227,4,Con Calma,Daddy Yankee,3,7,64,0.04054054054054054,0.0945945945945946,0.8648648648648649,470,206
0.899,0.626,6,-4.228,0,0.292,0.076,0,0.0631,0.873,88.007,audio_features,10typNj8Z4NfPxrJTbLCrW,spotify:track:10typNj8Z4NfPxrJTbLCrW,https://api.spotify.com/v1/tracks/10typNj8Z4NfPxrJTbLCrW,https://api.spotify.com/v1/audio-analysis/10typNj8Z4NfPxrJTbLCrW,234320,4,Shaky Shaky,Daddy Yankee,0,27,69,0.0,0.28125,0.71875,506,189
0.78,0.856,10,-5.316,0,0.0405,0.116,0,0.0595,0.712,120.049,audio_features,11QUkjra7YMpKmVmJfSZxg,spotify:track:11QUkjra7YMpKmVmJfSZxg,https://api.spotify.com/v1/tracks/11QUkjra7YMpKmVmJfSZxg,https://api.spotify.com/v1/audio-analysis/11QUkjra7YMpKmVmJfSZxg,220653,4,Ven Conmigo,Daddy Yankee,2,10,71,0.024096385542168676,0.12048192771084337,0.8554216867469879,347,183
0.737,0.86,8,-2.652,0,0.0594,0.11,1.94e-06,0.0574,0.656,93.989,audio_features,17AAXUln9KUDx0rjx422hG,spotify:track:17AAXUln9KUDx0rjx422hG,https://api.spotify.com/v1/tracks/17AAXUln9KUDx0rjx422hG,https://api.spotify.com/v1/audio-analysis/17AAXUln9KUDx0rjx422hG,193227,4,Con Calma,Daddy Yankee,3,7,64,0.04054054054054054,0.0945945945945946,0.8648648648648649,470,206
0.805,0.878,7,-3.826,1,0.0864,0.0754,0.00329,0.0656,0.922,124.994,audio_features,1AWXa6Ih9Q6Qq5RvjXT2i1,spotify:track:1AWXa6Ih9Q6Qq5RvjXT2i1,https://api.spotify.com/v1/tracks/1AWXa6Ih9Q6Qq5RvjXT2i1,https://api.spotify.com/v1/audio-analysis/1AWXa6Ih9Q6Qq5RvjXT2i1,224800,4,Limbo,Daddy Yankee,0,10,67,0.0,0.12987012987012986,0.8701298701298701,394,145
0.899,0.626,6,-4.228,0,0.292,0.076,0,0.0631,0.873,88.007,audio_features,1RTOehoDUvEXK1TWUl9ARP,spotify:track:1RTOehoDUvEXK1TWUl9ARP,https://api.spotify.com/v1/tracks/1RTOehoDUvEXK1TWUl9ARP,https://api.spotify.com/v1/audio-analysis/1RTOehoDUvEXK1TWUl9ARP,234320,4,Shaky Shaky,Daddy Yankee,0,27,69,0.0,0.28125,0.71875,506,189
0.736,0.878,1,-3.604,0,0.0428,0.0682,6.4e-05,0.756,0.662,100.024,audio_features,1eviKsB1IEscjcsHBFQ046,spotify:track:1eviKsB1IEscjcsHBFQ046,https://api.spotify.com/v1/tracks/1eviKsB1IEscjcsHBFQ046,https://api.spotify.com/v1/audio-analysis/1eviKsB1IEscjcsHBFQ046,209787,4,Sígueme Y Te Sigo,Daddy Yankee,7,9,55,0.09859154929577464,0.1267605633802817,0.7746478873239436,337,105
0.686,0.859,5,-2.595,0,0.0553,0.118,0,0.317,0.891,176.018,audio_features,1obU7WBwZo006RpB6luBBD,spotify:track:1obU7WBwZo006RpB6luBBD,https://api.spotify.com/v1/tracks/1obU7WBwZo006RpB6luBBD,https://api.spotify.com/v1/audio-analysis/1obU7WBwZo006RpB6luBBD,204520,4,La Rompe Corazones,Daddy Yankee,0,18,63,0.0,0.2222222222222222,0.7777777777777778,315,143
0.737,0.86,8,-2.652,0,0.0594,0.11,1.94e-06,0.0574,0.656,93.989,audio_features,1wCJw1pKA1UjpxSWPTAtU2,spotify:track:1wCJw1pKA1UjpxSWPTAtU2,https://api.spotify.com/v1/tracks/1wCJw1pKA1UjpxSWPTAtU2,https://api.spotify.com/v1/audio-analysis/1wCJw1pKA1UjpxSWPTAtU2,193227,4,Con Calma,Daddy Yankee,3,7,64,0.04054054054054054,0.0945945945945946,0.8648648648648649,470,206
0.68,0.889,11,-5.023,1,0.129,0.0703,0.000681,0.26,0.809,186.033,audio_features,1xVpsGETZdwkfAzSJOe4R2,spotify:track:1xVpsGETZdwkfAzSJOe4R2,https://api.spotify.com/v1/tracks/1xVpsGETZdwkfAzSJOe4R2,https://api.spotify.com/v1/audio-analysis/1xVpsGETZdwkfAzSJOe4R2,191547,4,Déjala Caer,Daddy Yankee,0,3,69,0.0,0.041666666666666664,0.9583333333333334,220,137
0.839,0.907,9,-4.259,1,0.0453,0.101,0,0.332,0.737,121.048,audio_features,20sYeOLMB7O368mfLojBM6,spotify:track:20sYeOLMB7O368mfLojBM6,https://api.spotify.com/v1/tracks/20sYeOLMB7O368mfLojBM6,https://api.spotify.com/v1/audio-analysis/20sYeOLMB7O368mfLojBM6,193733,4,Pasarela,Daddy Yankee,2,4,66,0.027777777777777776,0.05555555555555555,0.9166666666666666,243,117
0.899,0.626,6,-4.228,0,0.292,0.076,0,0.0631,0.873,88.007,audio_features,26MEJY7Fcfq8vw1G6L0dTT,spotify:track:26MEJY7Fcfq8vw1G6L0dTT,https://api.spotify.com/v1/tracks/26MEJY7Fcfq8vw1G6L0dTT,https://api.spotify.com/v1/audio-analysis/26MEJY7Fcfq8vw1G6L0dTT,234320,4,Shaky Shaky,Daddy Yankee,0,27,69,0.0,0.28125,0.71875,506,189
0.68,0.889,11,-5.023,1,0.129,0.0703,0.000681,0.26,0.809,186.033,audio_features,2B3fMWsV8rT0fvMovLyCnV,spotify:track:2B3fMWsV8rT0fvMovLyCnV,https://api.spotify.com/v1/tracks/2B3fMWsV8rT0fvMovLyCnV,https://api.spotify.com/v1/audio-analysis/2B3fMWsV8rT0fvMovLyCnV,191547,4,Déjala Caer,Daddy Yankee,0,3,69,0.0,0.041666666666666664,0.9583333333333334,220,137
0.78,0.856,10,-5.316,0,0.0405,0.116,0,0.0595,0.712,120.049,audio_features,2B7j1X6HPulZktPwxqnm25,spotify:track:2B7j1X6HPulZktPwxqnm25,https://api.spotify.com/v1/tracks/2B7j1X6HPulZktPwxqnm25,https://api.spotify.com/v1/audio-analysis/2B7j1X6HPulZktPwxqnm25,220653,4,Ven Conmigo,Daddy Yankee,2,10,71,0.024096385542168676,0.12048192771084337,0.8554216867469879,347,183
0.899,0.626,6,-4.228,0,0.292,0.076,0,0.0631,0.873,88.007,audio_features,2BVsHEjACIC0RuG6e2NLij,spotify:track:2BVsHEjACIC0RuG6e2NLij,https://api.spotify.com/v1/tracks/2BVsHEjACIC0RuG6e2NLij,https://api.spotify.com/v1/audio-analysis/2BVsHEjACIC0RuG6e2NLij,234320,4,Shaky Shaky,Daddy Yankee,0,27,69,0.0,0.28125,0.71875,506,189
0.757,0.84,10,-5.363,0,0.0651,0.334,0,0.224,0.824,91.976,audio_features,2Fhv9Frfmbbl78fW4Wv4wQ,spotify:track:2Fhv9Frfmbbl78fW4Wv4wQ,https://api.spotify.com/v1/tracks/2Fhv9Frfmbbl78fW4Wv4wQ,https://api.spotify.com/v1/audio-analysis/2Fhv9Frfmbbl78fW4Wv4wQ,204200,4,Una Respuesta,Daddy Yankee,7,15,34,0.125,0.26785714285714285,0.6071428571428571,322,150
0.805,0.878,7,-3.826,1,0.0864,0.0754,0.00329,0.0656,0.922,124.994,audio_features,2MKiFmxUVz2RSd94rnYZrl,spotify:track:2MKiFmxUVz2RSd94rnYZrl,https://api.spotify.com/v1/tracks/2MKiFmxUVz2RSd94rnYZrl,https://api.spotify.com/v1/audio-analysis/2MKiFmxUVz2RSd94rnYZrl,224800,4,Limbo,Daddy Yankee,0,10,67,0.0,0.12987012987012986,0.8701298701298701,394,145
0.691,0.894,9,-1.681,0,0.115,0.291,0,0.104,0.623,184.018,audio_features,2Q7jSgJnVhFo5izrPoFjvt,spotify:track:2Q7jSgJnVhFo5izrPoFjvt,https://api.spotify.com/v1/tracks/2Q7jSgJnVhFo5izrPoFjvt,https://api.spotify.com/v1/audio-analysis/2Q7jSgJnVhFo5izrPoFjvt,241880,4,Si Supieras,Daddy Yankee,0,13,62,0.0,0.17333333333333334,0.8266666666666667,415,168
0.737,0.86,8,-2.652,0,0.0594,0.11,1.94e-06,0.0574,0.656,93.989,audio_features,2d055MP1zGcvkRtbDxMwn3,spotify:track:2d055MP1zGcvkRtbDxMwn3,https://api.spotify.com/v1/tracks/2d055MP1zGcvkRtbDxMwn3,https://api.spotify.com/v1/audio-analysis/2d055MP1zGcvkRtbDxMwn3,193227,4,Con Calma,Daddy Yankee,3,7,64,0.04054054054054054,0.0945945945945946,0.8648648648648649,470,206
0.805,0.878,7,-3.826,1,0.0864,0.0754,0.00329,0.0656,0.922,124.994,audio_features,2dgQd9BW7ImVH6d937jwVe,spotify:track:2dgQd9BW7ImVH6d937jwVe,https://api.spotify.com/v1/tracks/2dgQd9BW7ImVH6d937jwVe,https://api.spotify.com/v1/audio-analysis/2dgQd9BW7ImVH6d937jwVe,224800,4,Limbo,Daddy Yankee,0,10,67,0.0,0.12987012987012986,0.8701298701298701,394,145
0.803,0.798,6,-4.855,0,0.173,0.0764,0,0.0775,0.761,88.018,audio_features,2fUwVbKYy6YfWw5irrVquJ,spotify:track:2fUwVbKYy6YfWw5irrVquJ,https://api.spotify.com/v1/tracks/2fUwVbKYy6YfWw5irrVquJ,https://api.spotify.com/v1/audio-analysis/2fUwVbKYy6YfWw5irrVquJ,190440,4,Perros Salvajes,Daddy Yankee,0,9,52,0.0,0.14754098360655737,0.8524590163934426,327,129
0.691,0.894,9,-1.681,0,0.115,0.291,0,0.104,0.623,184.018,audio_features,2gExMlnXcQeqXUrzyOmQwt,spotify:track:2gExMlnXcQeqXUrzyOmQwt,https://api.spotify.com/v1/tracks/2gExMlnXcQeqXUrzyOmQwt,https://api.spotify.com/v1/audio-analysis/2gExMlnXcQeqXUrzyOmQwt,241880,4,Si Supieras,Daddy Yankee,0,13,62,0.0,0.17333333333333334,0.8266666666666667,415,168
0.899,0.626,6,-4.228,0,0.292,0.076,0,0.0631,0.873,88.007,audio_features,2nCvQR3OMmVZaeBqcGpKaI,spotify:track:2nCvQR3OMmVZaeBqcGpKaI,https://api.spotify.com/v1/tracks/2nCvQR3OMmVZaeBqcGpKaI,https://api.spotify.com/v1/audio-analysis/2nCvQR3OMmVZaeBqcGpKaI,234320,4,Shaky Shaky,Daddy Yankee,0,27,69,0.0,0.28125,0.71875,506,189
0.737,0.86,8,-2.652,0,0.0594,0.11,1.94e-06,0.0574,0.656,93.989,audio_features,2tXXBbBUjCF05SmvU5L5Co,spotify:track:2tXXBbBUjCF05SmvU5L5Co,https://api.spotify.com/v1/tracks/2tXXBbBUjCF05SmvU5L5Co,https://api.spotify.com/v1/audio-analysis/2tXXBbBUjCF05SmvU5L5Co,193227,4,Con Calma,Daddy Yankee,3,7,64,0.04054054054054054,0.0945945945945946,0.8648648648648649,470,206
0.736,0.878,1,-3.604,0,0.0428,0.0682,6.4e-05,0.756,0.662,100.024,audio_features,2yqQXdwVt8EHpmSqZE4bgH,spotify:track:2yqQXdwVt8EHpmSqZE4bgH,https://api.spotify.com/v1/tracks/2yqQXdwVt8EHpmSqZE4bgH,https://api.spotify.com/v1/audio-analysis/2yqQXdwVt8EHpmSqZE4bgH,209787,4,Sígueme Y Te Sigo,Daddy Yankee,7,9,55,0.09859154929577464,0.1267605633802817,0.7746478873239436,337,105
0.691,0.894,9,-1.681,0,0.115,0.291,0,0.104,0.623,184.018,audio_features,3ACAC0iELnS2eBHy8B62L3,spotify:track:3ACAC0iELnS2eBHy8B62L3,https://api.spotify.com/v1/tracks/3ACAC0iELnS2eBHy8B62L3,https://api.spotify.com/v1/audio-analysis/3ACAC0iELnS2eBHy8B62L3,241880,4,Si Supieras,Daddy Yankee,0,13,62,0.0,0.17333333333333334,0.8266666666666667,415,168
0.899,0.626,6,-4.228,0,0.292,0.076,0,0.0631,0.873,88.007,audio_features,3PECEwWXnkjkmDp8iCAMWL,spotify:track:3PECEwWXnkjkmDp8iCAMWL,https://api.spotify.com/v1/tracks/3PECEwWXnkjkmDp8iCAMWL,https://api.spotify.com/v1/audio-analysis/3PECEwWXnkjkmDp8iCAMWL,234320,4,Shaky Shaky,Daddy Yankee,0,27,69,0.0,0.28125,0.71875,506,189
0.73,0.939,11,-4.665,0,0.0532,0.0347,0,0.335,0.939,121.001,audio_features,3Su9eVF7QNwPPv3ukWv9Ew,spotify:track:3Su9eVF7QNwPPv3ukWv9Ew,https://api.spotify.com/v1/tracks/3Su9eVF7QNwPPv3ukWv9Ew,https://api.spotify.com/v1/audio-analysis/3Su9eVF7QNwPPv3ukWv9Ew,218520,4,Lovumba,Daddy Yankee,1,8,66,0.013333333333333334,0.10666666666666667,0.88,362,115
0.783,0.84,1,-3.416,1,0.051,0.174,0,0.412,0.838,95.002,audio_features,3TqP1pAfciSrXt6j77JbuS,spotify:track:3TqP1pAfciSrXt6j77JbuS,https://api.spotify.com/v1/tracks/3TqP1pAfciSrXt6j77JbuS,https://api.spotify.com/v1/audio-analysis/3TqP1pAfciSrXt6j77JbuS,200480,4,Dura,Daddy Yankee,1,7,66,0.013513513513513514,0.0945945945945946,0.8918918918918919,424,176
0.639,0.943,5,-3.542,1,0.136,0.0462,0,0.141,0.639,198.051,audio_features,3g8pKUvq1AheAM1fvEFU4J,spotify:track:3g8pKUvq1AheAM1fvEFU4J,https://api.spotify.com/v1/tracks/3g8pKUvq1AheAM1fvEFU4J,https://api.spotify.com/v1/audio-analysis/3g8pKUvq1AheAM1fvEFU4J,197053,4,La Nueva Y La Ex,Daddy Yankee,0,27,60,0.0,0.3103448275862069,0.6896551724137931,342,132
0.686,0.859,5,-2.595,0,0.0553,0.118,0,0.317,0.891,176.018,audio_features,3lX8KiCESvBt77dE84Ef1i,spotify:track:3lX8KiCESvBt77dE84Ef1i,https://api.spotify.com/v1/tracks/3lX8KiCESvBt77dE84Ef1i,https://api.spotify.com/v1/audio-analysis/3lX8KiCESvBt77dE84Ef1i,204520,4,La Rompe Corazones,Daddy Yankee,0,18,63,0.0,0.2222222222222222,0.7777777777777778,315,143
0.687,0.806,1,-6.019,0,0.0549,0.0358,5.83e-06,0.0569,0.534,176.064,audio_features,3rhNbVIEofJHFdfYcsczJv,spotify:track:3rhNbVIEofJHFdfYcsczJv,https://api.spotify.com/v1/tracks/3rhNbVIEofJHFdfYcsczJv,https://api.spotify.com/v1/audio-analysis/3rhNbVIEofJHFdfYcsczJv,189040,4,Rompe,Daddy Yankee,1,7,63,0.014084507042253521,0.09859154929577464,0.8873239436619719,314,160
0.687,0.806,1,-6.019,0,0.0549,0.0358,5.83e-06,0.0569,0.534,176.064,audio_features,4AnYKAJIHMGfQe0a6QQ2C4,spotify:track:4AnYKAJIHMGfQe0a6QQ2C4,https://api.spotify.com/v1/tracks/4AnYKAJIHMGfQe0a6QQ2C4,https://api.spotify.com/v1/audio-analysis/4AnYKAJIHMGfQe0a6QQ2C4,189040,4,Rompe,Daddy Yankee,1,7,63,0.014084507042253521,0.09859154929577464,0.8873239436619719,314,160
0.805,0.878,7,-3.826,1,0.0864,0.0754,0.00329,0.0656,0.922,124.994,audio_features,4JpkMMy0AfDIuxuoqJG6x5,spotify:track:4JpkMMy0AfDIuxuoqJG6x5,https://api.spotify.com/v1/tracks/4JpkMMy0AfDIuxuoqJG6x5,https://api.spotify.com/v1/audio-analysis/4JpkMMy0AfDIuxuoqJG6x5,224800,4,Limbo,Daddy Yankee,0,10,67,0.0,0.12987012987012986,0.8701298701298701,394,145
0.73,0.939,11,-4.665,0,0.0532,0.0347,0,0.335,0.939,121.001,audio_features,4VcUQLjMen6UrhZ1x0EWLx,spotify:track:4VcUQLjMen6UrhZ1x0EWLx,https://api.spotify.com/v1/tracks/4VcUQLjMen6UrhZ1x0EWLx,https://api.spotify.com/v1/audio-analysis/4VcUQLjMen6UrhZ1x0EWLx,218520,4,Lovumba,Daddy Yankee,1,8,66,0.013333333333333334,0.10666666666666667,0.88,362,115
0.686,0.859,5,-2.595,0,0.0553,0.118,0,0.317,0.891,176.018,audio_features,4aa08xoeBpsFWrtuNtvheR,spotify:track:4aa08xoeBpsFWrtuNtvheR,https://api.spotify.com/v1/tracks/4aa08xoeBpsFWrtuNtvheR,https://api.spotify.com/v1/audio-analysis/4aa08xoeBpsFWrtuNtvheR,204520,4,La Rompe Corazones,Daddy Yankee,0,18,63,0.0,0.2222222222222222,0.7777777777777778,315,143
0.639,0.943,5,-3.542,1,0.136,0.0462,0,0.141,0.639,198.051,audio_features,4dCJ5ShnOl5JmvI2gwGQM1,spotify:track:4dCJ5ShnOl5JmvI2gwGQM1,https://api.spotify.com/v1/tracks/4dCJ5ShnOl5JmvI2gwGQM1,https://api.spotify.com/v1/audio-analysis/4dCJ5ShnOl5JmvI2gwGQM1,197053,4,La Nueva Y La Ex,Daddy Yankee,0,27,60,0.0,0.3103448275862069,0.6896551724137931,342,132
0.78,0.856,10,-5.316,0,0.0405,0.116,0,0.0595,0.712,120.049,audio_features,4kZN34UqAaOCWXA0iEHJKh,spotify:track:4kZN34UqAaOCWXA0iEHJKh,https://api.spotify.com/v1/tracks/4kZN34UqAaOCWXA0iEHJKh,https://api.spotify.com/v1/audio-analysis/4kZN34UqAaOCWXA0iEHJKh,220653,4,Ven Conmigo,Daddy Yankee,2,10,71,0.024096385542168676,0.12048192771084337,0.8554216867469879,347,183
0.73,0.939,11,-4.665,0,0.0532,0.0347,0,0.335,0.939,121.001,audio_features,53A0hrZVBYJ4F2pIS7PJgV,spotify:track:53A0hrZVBYJ4F2pIS7PJgV,https://api.spotify.com/v1/tracks/53A0hrZVBYJ4F2pIS7PJgV,https://api.spotify.com/v1/audio-analysis/53A0hrZVBYJ4F2pIS7PJgV,218520,4,Lovumba,Daddy Yankee,1,8,66,0.013333333333333334,0.10666666666666667,0.88,362,115
0.899,0.626,6,-4.228,0,0.292,0.076,0,0.0631,0.873,88.007,audio_features,58k8uPtfZ4PZhSlEENG2FB,spotify:track:58k8uPtfZ4PZhSlEENG2FB,https://api.spotify.com/v1/tracks/58k8uPtfZ4PZhSlEENG2FB,https://api.spotify.com/v1/audio-analysis/58k8uPtfZ4PZhSlEENG2FB,234320,4,Shaky Shaky,Daddy Yankee,0,27,69,0.0,0.28125,0.71875,506,189
0.803,0.798,6,-4.855,0,0.173,0.0764,0,0.0775,0.761,88.018,audio_features,5FECNSbMyjjSGzBMPqV4PM,spotify:track:5FECNSbMyjjSGzBMPqV4PM,https://api.spotify.com/v1/tracks/5FECNSbMyjjSGzBMPqV4PM,https://api.spotify.com/v1/audio-analysis/5FECNSbMyjjSGzBMPqV4PM,190440,4,Perros Salvajes,Daddy Yankee,0,9,52,0.0,0.14754098360655737,0.8524590163934426,327,129
0.772,0.803,1,-3.035,1,0.0468,0.187,0,0.434,0.853,94.98,audio_features,5GgEXzzymxcMitp23KoxiQ,spotify:track:5GgEXzzymxcMitp23KoxiQ,https://api.spotify.com/v1/tracks/5GgEXzzymxcMitp23KoxiQ,https://api.spotify.com/v1/audio-analysis/5GgEXzzymxcMitp23KoxiQ,242160,4,Dura - Remix,Daddy Yankee,0,9,79,0.0,0.10227272727272728,0.8977272727272727,514,238
0.78,0.856,10,-5.316,0,0.0405,0.116,0,0.0595,0.712,120.049,audio_features,5YBeCWk6f1GcgKZZ28EBSp,spotify:track:5YBeCWk6f1GcgKZZ28EBSp,https://api.spotify.com/v1/tracks/5YBeCWk6f1GcgKZZ28EBSp,https://api.spotify.com/v1/audio-analysis/5YBeCWk6f1GcgKZZ28EBSp,220653,4,Ven Conmigo,Daddy Yankee,2,10,71,0.024096385542168676,0.12048192771084337,0.8554216867469879,347,183
0.805,0.878,7,-3.826,1,0.0864,0.0754,0.00329,0.0656,0.922,124.994,audio_features,5fZmpJuKLkencGTQAkBU50,spotify:track:5fZmpJuKLkencGTQAkBU50,https://api.spotify.com/v1/tracks/5fZmpJuKLkencGTQAkBU50,https://api.spotify.com/v1/audio-analysis/5fZmpJuKLkencGTQAkBU50,224800,4,Limbo,Daddy Yankee,0,10,67,0.0,0.12987012987012986,0.8701298701298701,394,145
0.787,0.771,4,-3.206,0,0.0563,0.291,5.65e-05,0.172,0.701,99.036,audio_features,5k9TwkiDZkvXHJT6IviHYJ,spotify:track:5k9TwkiDZkvXHJT6IviHYJ,https://api.spotify.com/v1/tracks/5k9TwkiDZkvXHJT6IviHYJ,https://api.spotify.com/v1/audio-analysis/5k9TwkiDZkvXHJT6IviHYJ,207853,4,Adictiva,Daddy Yankee,4,20,145,0.023668639053254437,0.11834319526627218,0.8579881656804734,1109,557
0.772,0.803,1,-3.035,1,0.0468,0.187,0,0.434,0.853,94.98,audio_features,5keyO6xaU7X8Sto9RnhWC2,spotify:track:5keyO6xaU7X8Sto9RnhWC2,https://api.spotify.com/v1/tracks/5keyO6xaU7X8Sto9RnhWC2,https://api.spotify.com/v1/audio-analysis/5keyO6xaU7X8Sto9RnhWC2,242160,4,Dura - Remix,Daddy Yankee,0,9,79,0.0,0.10227272727272728,0.8977272727272727,514,238
0.772,0.803,1,-3.035,1,0.0468,0.187,0,0.434,0.853,94.98,audio_features,5phvkOYOLftKYHPcxlqTps,spotify:track:5phvkOYOLftKYHPcxlqTps,https://api.spotify.com/v1/tracks/5phvkOYOLftKYHPcxlqTps,https://api.spotify.com/v1/audio-analysis/5phvkOYOLftKYHPcxlqTps,242160,4,Dura - Remix,Daddy Yankee,0,9,79,0.0,0.10227272727272728,0.8977272727272727,514,238
0.846,0.842,8,-4.066,1,0.0783,0.23,6.88e-06,0.174,0.762,93.962,audio_features,5ta5yMFDXzbx3Pk7jDrWGl,spotify:track:5ta5yMFDXzbx3Pk7jDrWGl,https://api.spotify.com/v1/tracks/5ta5yMFDXzbx3Pk7jDrWGl,https://api.spotify.com/v1/audio-analysis/5ta5yMFDXzbx3Pk7jDrWGl,178800,4,Machucando,Daddy Yankee,1,15,62,0.01282051282051282,0.19230769230769232,0.7948717948717948,244,137
0.659,0.901,7,-2.814,1,0.0358,0.0478,0,0.148,0.704,93.979,audio_features,6BCpeFuAxC3JYg0ogENl0S,spotify:track:6BCpeFuAxC3JYg0ogENl0S,https://api.spotify.com/v1/tracks/6BCpeFuAxC3JYg0ogENl0S,https://api.spotify.com/v1/audio-analysis/6BCpeFuAxC3JYg0ogENl0S,210520,4,Que Tire Pa Lante,Daddy Yankee,0,8,84,0.0,0.08695652173913043,0.9130434782608695,520,187
0.899,0.626,6,-4.228,0,0.292,0.076,0,0.0631,0.873,88.007,audio_features,6DlX1WdkmERITUZ6xtT9vM,spotify:track:6DlX1WdkmERITUZ6xtT9vM,https://api.spotify.com/v1/tracks/6DlX1WdkmERITUZ6xtT9vM,https://api.spotify.com/v1/audio-analysis/6DlX1WdkmERITUZ6xtT9vM,234320,4,Shaky Shaky,Daddy Yankee,0,27,69,0.0,0.28125,0.71875,506,189
0.639,0.943,5,-3.542,1,0.136,0.0462,0,0.141,0.639,198.051,audio_features,6FvX0BlYx3ZvrdbFgQRO2c,spotify:track:6FvX0BlYx3ZvrdbFgQRO2c,https://api.spotify.com/v1/tracks/6FvX0BlYx3ZvrdbFgQRO2c,https://api.spotify.com/v1/audio-analysis/6FvX0BlYx3ZvrdbFgQRO2c,197053,4,La Nueva Y La Ex,Daddy Yankee,0,27,60,0.0,0.3103448275862069,0.6896551724137931,342,132
0.687,0.806,1,-6.019,0,0.0549,0.0358,5.83e-06,0.0569,0.534,176.064,audio_features,6VyjEAEfOyDk3OypotI7Sv,spotify:track:6VyjEAEfOyDk3OypotI7Sv,https://api.spotify.com/v1/tracks/6VyjEAEfOyDk3OypotI7Sv,https://api.spotify.com/v1/audio-analysis/6VyjEAEfOyDk3OypotI7Sv,189040,4,Rompe,Daddy Yankee,1,7,63,0.014084507042253521,0.09859154929577464,0.8873239436619719,314,160
0.787,0.771,4,-3.206,0,0.0563,0.291,5.65e-05,0.172,0.701,99.036,audio_features,6dcEsCePoC2ZibgmVJc0fk,spotify:track:6dcEsCePoC2ZibgmVJc0fk,https://api.spotify.com/v1/tracks/6dcEsCePoC2ZibgmVJc0fk,https://api.spotify.com/v1/audio-analysis/6dcEsCePoC2ZibgmVJc0fk,207853,4,Adictiva,Daddy Yankee,4,20,145,0.023668639053254437,0.11834319526627218,0.8579881656804734,1109,557
0.687,0.806,1,-6.019,0,0.0549,0.0358,5.83e-06,0.0569,0.534,176.064,audio_features,6jQgNrXrT4yKJ9jwNuQ8AV,spotify:track:6jQgNrXrT4yKJ9jwNuQ8AV,https://api.spotify.com/v1/tracks/6jQgNrXrT4yKJ9jwNuQ8AV,https://api.spotify.com/v1/audio-analysis/6jQgNrXrT4yKJ9jwNuQ8AV,189040,4,Rompe,Daddy Yankee,1,7,63,0.014084507042253521,0.09859154929577464,0.8873239436619719,314,160
