danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,artist,num_positive,num_negative,num_neutral,positivity,negativity,neutrality,word_count,unique_word_count 
0.495,0.426,8,-9.434,1,0.0736,0.152,5.65e-06,0.099,0.0636,97.91,audio_features,7uUahoeqGNRMbpdeiLj1rS,spotify:track:7uUahoeqGNRMbpdeiLj1rS,https://api.spotify.com/v1/tracks/7uUahoeqGNRMbpdeiLj1rS,https://api.spotify.com/v1/audio-analysis/7uUahoeqGNRMbpdeiLj1rS,237773,4,Panic Room,Au/Ra,0,20,48,0.0,0.29411764705882354,0.7058823529411765,157,75
0.566,0.769,7,-4.342,1,0.0872,0.0183,0,0.108,0.385,170.036,audio_features,5sbooPcNgIE22DwO0VNGUJ,spotify:track:5sbooPcNgIE22DwO0VNGUJ,https://api.spotify.com/v1/tracks/5sbooPcNgIE22DwO0VNGUJ,https://api.spotify.com/v1/audio-analysis/5sbooPcNgIE22DwO0VNGUJ,191100,4,POP/STARS,K/DA,3,10,64,0.03896103896103896,0.12987012987012986,0.8311688311688312,292,152
0.632,0.804,7,-6.109,1,0.0503,0.101,0,0.17,0.35,92.456,audio_features,6n6OQfBpCgzF9oEg8zhBN7,spotify:track:6n6OQfBpCgzF9oEg8zhBN7,https://api.spotify.com/v1/tracks/6n6OQfBpCgzF9oEg8zhBN7,https://api.spotify.com/v1/audio-analysis/6n6OQfBpCgzF9oEg8zhBN7,199625,4,Get Along,Kenny Chesney,4,9,28,0.0975609756097561,0.21951219512195122,0.6829268292682927,162,86
0.522,0.765,0,-5.395,1,0.193,0.146,0,0.0866,0.455,180.065,audio_features,2sHwSBNDZN2yjCtgwStYt1,spotify:track:2sHwSBNDZN2yjCtgwStYt1,https://api.spotify.com/v1/tracks/2sHwSBNDZN2yjCtgwStYt1,https://api.spotify.com/v1/audio-analysis/2sHwSBNDZN2yjCtgwStYt1,204120,4,Crush Culture,Conan Gray,0,20,23,0.0,0.46511627906976744,0.5348837209302325,173,78
0.741,0.37,8,-8.437,0,0.324,0.24,0,0.118,0.13,116.06,audio_features,4lFfMRH0YH4pW5gczTDbNC,spotify:track:4lFfMRH0YH4pW5gczTDbNC,https://api.spotify.com/v1/tracks/4lFfMRH0YH4pW5gczTDbNC,https://api.spotify.com/v1/audio-analysis/4lFfMRH0YH4pW5gczTDbNC,219136,4,Medicine,Queen Naija,4,14,44,0.06451612903225806,0.22580645161290322,0.7096774193548387,236,148
0.491,0.907,7,-3.594,1,0.0481,0.0491,0,0.242,0.631,199.943,audio_features,4LiMQ6G9n84rDUBs9wtwz6,spotify:track:4LiMQ6G9n84rDUBs9wtwz6,https://api.spotify.com/v1/tracks/4LiMQ6G9n84rDUBs9wtwz6,https://api.spotify.com/v1/audio-analysis/4LiMQ6G9n84rDUBs9wtwz6,182667,4,Singles You Up,Jordan Davis,0,11,26,0.0,0.2972972972972973,0.7027027027027027,195,87
0.817,0.816,2,-5.402,1,0.269,0.00263,0,0.159,0.508,181.982,audio_features,2UVbBKQOdFAekPTRsnkzcf,spotify:track:2UVbBKQOdFAekPTRsnkzcf,https://api.spotify.com/v1/tracks/2UVbBKQOdFAekPTRsnkzcf,https://api.spotify.com/v1/audio-analysis/2UVbBKQOdFAekPTRsnkzcf,190288,4,Stir Fry,Migos,4,8,57,0.057971014492753624,0.11594202898550725,0.8260869565217391,396,186
0.704,0.487,9,-6.407,0,0.0604,0.669,8.64e-05,0.111,0.313,121.726,audio_features,51rPRW8NjxZoWPPjnRGzHw,spotify:track:51rPRW8NjxZoWPPjnRGzHw,https://api.spotify.com/v1/tracks/51rPRW8NjxZoWPPjnRGzHw,https://api.spotify.com/v1/audio-analysis/51rPRW8NjxZoWPPjnRGzHw,301893,4,Tadow,Masego,8,7,37,0.15384615384615385,0.1346153846153846,0.7115384615384616,137,94
0.731,0.811,1,-3.225,1,0.0712,0.0204,0,0.411,0.426,147.045,audio_features,6OaVWaGfhXn70ZJfdVcabn,spotify:track:6OaVWaGfhXn70ZJfdVcabn,https://api.spotify.com/v1/tracks/6OaVWaGfhXn70ZJfdVcabn,https://api.spotify.com/v1/audio-analysis/6OaVWaGfhXn70ZJfdVcabn,218284,4,NO BYSTANDERS,Travis Scott,6,42,38,0.06976744186046512,0.4883720930232558,0.4418604651162791,360,173
0.649,0.493,11,-7.645,0,0.11,0.586,0.000167,0.0667,0.277,104.542,audio_features,23c9gmiiv7RCu7twft0Mym,spotify:track:23c9gmiiv7RCu7twft0Mym,https://api.spotify.com/v1/tracks/23c9gmiiv7RCu7twft0Mym,https://api.spotify.com/v1/audio-analysis/23c9gmiiv7RCu7twft0Mym,231964,4,Who Hurt You?,Daniel Caesar,3,8,26,0.08108108108108109,0.21621621621621623,0.7027027027027027,140,80
0.688,0.5,2,-7.411,1,0.138,0.102,0,0.355,0.418,127.906,audio_features,2pyjbGTpJCPjMYwCbdymiF,spotify:track:2pyjbGTpJCPjMYwCbdymiF,https://api.spotify.com/v1/tracks/2pyjbGTpJCPjMYwCbdymiF,https://api.spotify.com/v1/audio-analysis/2pyjbGTpJCPjMYwCbdymiF,189608,3,Dazed & Confused,Ruel,0,22,35,0.0,0.38596491228070173,0.6140350877192983,171,81
0.642,0.782,5,-3.395,0,0.0477,0.381,0,0.108,0.396,162.005,audio_features,6nO3tr47nr2P7f3hXb8JIo,spotify:track:6nO3tr47nr2P7f3hXb8JIo,https://api.spotify.com/v1/tracks/6nO3tr47nr2P7f3hXb8JIo,https://api.spotify.com/v1/audio-analysis/6nO3tr47nr2P7f3hXb8JIo,195053,4,Champion (feat. Travis Scott),NAV,9,12,35,0.16071428571428573,0.21428571428571427,0.625,246,131
0.272,0.238,2,-12.148,0,0.0349,0.89,0.00925,0.275,0.119,83.507,audio_features,01z2fBGB8Hl3Jd3zXe4IXR,spotify:track:01z2fBGB8Hl3Jd3zXe4IXR,https://api.spotify.com/v1/tracks/01z2fBGB8Hl3Jd3zXe4IXR,https://api.spotify.com/v1/audio-analysis/01z2fBGB8Hl3Jd3zXe4IXR,161840,4,Come Back to Earth,Mac Miller,1,1,23,0.04,0.04,0.92,94,62
0.84,0.344,5,-8.613,0,0.0374,0.456,3.36e-05,0.35,0.526,111.994,audio_features,630Ug0XtmhhFvAKo0PNuEI,spotify:track:630Ug0XtmhhFvAKo0PNuEI,https://api.spotify.com/v1/tracks/630Ug0XtmhhFvAKo0PNuEI,https://api.spotify.com/v1/audio-analysis/630Ug0XtmhhFvAKo0PNuEI,199227,4,Remember Me,UMI,1,0,45,0.021739130434782608,0.0,0.9782608695652174,125,63
0.703,0.7,2,-2.417,1,0.221,0.0055,0,0.115,0.34,169.861,audio_features,1nrsFfACPG4Hnw5AuOpCND,spotify:track:1nrsFfACPG4Hnw5AuOpCND,https://api.spotify.com/v1/tracks/1nrsFfACPG4Hnw5AuOpCND,https://api.spotify.com/v1/audio-analysis/1nrsFfACPG4Hnw5AuOpCND,138353,4,Smack A Bitch,Rico Nasty,5,15,25,0.1111111111111111,0.3333333333333333,0.5555555555555556,204,130
0.451,0.143,3,-15.685,1,0.235,0.956,0,0.195,0.233,149.509,audio_features,3jZDWsoxRHzzp3DYV8qeXE,spotify:track:3jZDWsoxRHzzp3DYV8qeXE,https://api.spotify.com/v1/tracks/3jZDWsoxRHzzp3DYV8qeXE,https://api.spotify.com/v1/audio-analysis/3jZDWsoxRHzzp3DYV8qeXE,103400,4,You Broke My Heart Again,Teqkoi,7,8,1,0.4375,0.5,0.0625,60,22
0.762,0.383,5,-10.098,0,0.202,0.349,0,0.127,0.44,92.947,audio_features,4dV3okcjbQwTcg4ObIGr4N,spotify:track:4dV3okcjbQwTcg4ObIGr4N,https://api.spotify.com/v1/tracks/4dV3okcjbQwTcg4ObIGr4N,https://api.spotify.com/v1/audio-analysis/4dV3okcjbQwTcg4ObIGr4N,134213,4,Bitchuary,Shordie Shordie,0,24,22,0.0,0.5217391304347826,0.4782608695652174,233,98
0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,audio_features,2TIlqbIneP0ZY1O0EzYLlc,spotify:track:2TIlqbIneP0ZY1O0EzYLlc,https://api.spotify.com/v1/tracks/2TIlqbIneP0ZY1O0EzYLlc,https://api.spotify.com/v1/audio-analysis/2TIlqbIneP0ZY1O0EzYLlc,182161,4,Someone You Loved,Lewis Capaldi,6,6,21,0.18181818181818182,0.18181818181818182,0.6363636363636364,153,74
0.638,0.717,2,-4.722,1,0.0337,0.346,0,0.105,0.249,100.027,audio_features,4VUwkH455At9kENOfzTqmF,spotify:track:4VUwkH455At9kENOfzTqmF,https://api.spotify.com/v1/tracks/4VUwkH455At9kENOfzTqmF,https://api.spotify.com/v1/audio-analysis/4VUwkH455At9kENOfzTqmF,180000,4,Beautiful (feat. Camila Cabello),Bazzi,16,1,32,0.32653061224489793,0.02040816326530612,0.6530612244897959,167,102
0.733,0.678,6,-7.771,1,0.438,0.121,0,0.344,0.841,175.985,audio_features,5PTG6rrL6EPFD9E2QMI2pl,spotify:track:5PTG6rrL6EPFD9E2QMI2pl,https://api.spotify.com/v1/tracks/5PTG6rrL6EPFD9E2QMI2pl,https://api.spotify.com/v1/audio-analysis/5PTG6rrL6EPFD9E2QMI2pl,142000,4,JAPAN,Famous Dex,0,4,49,0.0,0.07547169811320754,0.9245283018867925,301,125
0.458,0.561,10,-4.819,1,0.0269,0.0965,0,0.156,0.206,149.875,audio_features,1MhXdlCQPnO56T57MfmaRm,spotify:track:1MhXdlCQPnO56T57MfmaRm,https://api.spotify.com/v1/tracks/1MhXdlCQPnO56T57MfmaRm,https://api.spotify.com/v1/audio-analysis/1MhXdlCQPnO56T57MfmaRm,197411,3,Ghost Of You,5 Seconds of Summer,3,12,8,0.13043478260869565,0.5217391304347826,0.34782608695652173,107,62
0.672,0.735,5,-4.733,1,0.0457,0.286,0,0.242,0.754,115.741,audio_features,4ofwffwvvnbSkrMSCKQDaC,spotify:track:4ofwffwvvnbSkrMSCKQDaC,https://api.spotify.com/v1/tracks/4ofwffwvvnbSkrMSCKQDaC,https://api.spotify.com/v1/audio-analysis/4ofwffwvvnbSkrMSCKQDaC,201287,4,Shotgun,George Ezra,1,0,45,0.021739130434782608,0.0,0.9782608695652174,173,63
0.568,0.656,8,-5.413,1,0.0433,0.0211,1.37e-05,0.213,0.364,100.049,audio_features,4OafepJy2teCjYJbvFE60J,spotify:track:4OafepJy2teCjYJbvFE60J,https://api.spotify.com/v1/tracks/4OafepJy2teCjYJbvFE60J,https://api.spotify.com/v1/audio-analysis/4OafepJy2teCjYJbvFE60J,198160,4,breathin,Ariana Grande,0,1,40,0.0,0.024390243902439025,0.975609756097561,191,75
0.273,0.565,2,-7.283,1,0.248,0.516,1.68e-06,0.0855,0.298,179.518,audio_features,2lTtnKQgjbrBA1qnOFhBkP,spotify:track:2lTtnKQgjbrBA1qnOFhBkP,https://api.spotify.com/v1/tracks/2lTtnKQgjbrBA1qnOFhBkP,https://api.spotify.com/v1/audio-analysis/2lTtnKQgjbrBA1qnOFhBkP,235226,4,affection,BETWEEN FRIENDS,0,10,19,0.0,0.3448275862068966,0.6551724137931034,137,55
0.821,0.434,10,-9.194,0,0.118,0.434,0,0.128,0.241,120.012,audio_features,4vaxvNDaLSoD36iZX515ug,spotify:track:4vaxvNDaLSoD36iZX515ug,https://api.spotify.com/v1/tracks/4vaxvNDaLSoD36iZX515ug,https://api.spotify.com/v1/audio-analysis/4vaxvNDaLSoD36iZX515ug,187173,4,Betrayed,Lil Xan,3,25,35,0.047619047619047616,0.3968253968253968,0.5555555555555556,247,139
0.743,0.87,1,-2.188,1,0.212,0.0595,0,0.299,0.884,99.079,audio_features,3wScL5W8H40zzCKN0atfBk,spotify:track:3wScL5W8H40zzCKN0atfBk,https://api.spotify.com/v1/tracks/3wScL5W8H40zzCKN0atfBk,https://api.spotify.com/v1/audio-analysis/3wScL5W8H40zzCKN0atfBk,194184,4,Uproar,Lil Wayne,4,19,53,0.05263157894736842,0.25,0.6973684210526315,340,191
0.637,0.864,8,-4.381,1,0.0468,0.484,0,0.222,0.706,99.995,audio_features,2RiBogNRfulkNf7fVbPOrJ,spotify:track:2RiBogNRfulkNf7fVbPOrJ,https://api.spotify.com/v1/tracks/2RiBogNRfulkNf7fVbPOrJ,https://api.spotify.com/v1/audio-analysis/2RiBogNRfulkNf7fVbPOrJ,214720,4,Saturday Sun,Vance Joy,2,15,65,0.024390243902439025,0.18292682926829268,0.7926829268292683,260,88
0.57,0.903,9,-4.835,1,0.0905,0.0748,0,0.199,0.603,93.943,audio_features,7lxOjQyVsHQ8toQeT7IgCc,spotify:track:7lxOjQyVsHQ8toQeT7IgCc,https://api.spotify.com/v1/tracks/7lxOjQyVsHQ8toQeT7IgCc,https://api.spotify.com/v1/audio-analysis/7lxOjQyVsHQ8toQeT7IgCc,175273,4,Wish,Diplo,0,4,33,0.0,0.10810810810810811,0.8918918918918919,145,60
0.758,0.701,9,-6.053,1,0.162,0.685,6.22e-06,0.114,0.626,106.74,audio_features,5GxnROd93Y7NGt2ci0TwBw,spotify:track:5GxnROd93Y7NGt2ci0TwBw,https://api.spotify.com/v1/tracks/5GxnROd93Y7NGt2ci0TwBw,https://api.spotify.com/v1/audio-analysis/5GxnROd93Y7NGt2ci0TwBw,211150,4,Mr. Clean,Yung Gravy,8,19,58,0.09411764705882353,0.2235294117647059,0.6823529411764706,275,190
0.699,0.668,5,-4.272,0,0.0336,0.154,3.2e-06,0.362,0.314,144.105,audio_features,1i36kkhmhBxf4lYJscg5zK,spotify:track:1i36kkhmhBxf4lYJscg5zK,https://api.spotify.com/v1/tracks/1i36kkhmhBxf4lYJscg5zK,https://api.spotify.com/v1/audio-analysis/1i36kkhmhBxf4lYJscg5zK,148230,4,Fantasy,Bazzi,6,3,32,0.14634146341463414,0.07317073170731707,0.7804878048780488,80,53
0.755,0.599,8,-5.042,1,0.224,0.147,0,0.109,0.755,133.123,audio_features,10Igtw8bSDyyFs7KIsKngZ,spotify:track:10Igtw8bSDyyFs7KIsKngZ,https://api.spotify.com/v1/tracks/10Igtw8bSDyyFs7KIsKngZ,https://api.spotify.com/v1/audio-analysis/10Igtw8bSDyyFs7KIsKngZ,216632,4,Freaky Friday (feat. Chris Brown),Lil Dicky,3,26,48,0.03896103896103896,0.33766233766233766,0.6233766233766234,346,210
0.474,0.594,11,-5.756,1,0.0289,0.0292,0,0.133,0.503,86.131,audio_features,7Il2yWQmsqKgSkLQvHTPUI,spotify:track:7Il2yWQmsqKgSkLQvHTPUI,https://api.spotify.com/v1/tracks/7Il2yWQmsqKgSkLQvHTPUI,https://api.spotify.com/v1/audio-analysis/7Il2yWQmsqKgSkLQvHTPUI,195987,4,Tequila,Dan + Shay,1,7,34,0.023809523809523808,0.16666666666666666,0.8095238095238095,180,72
0.6,0.851,11,-4.645,1,0.0388,0.00566,9.78e-06,0.0891,0.727,98.007,audio_features,6uVzeU47Qzg0rrMneP5BNg,spotify:track:6uVzeU47Qzg0rrMneP5BNg,https://api.spotify.com/v1/tracks/6uVzeU47Qzg0rrMneP5BNg,https://api.spotify.com/v1/audio-analysis/6uVzeU47Qzg0rrMneP5BNg,186119,4,Love Ain't,Eli Young Band,11,13,12,0.3055555555555556,0.3611111111111111,0.3333333333333333,169,82
0.231,0.877,9,-5.278,1,0.0574,0.000653,0.026,0.0694,0.524,186.142,audio_features,77G0k1La0c5Dw8bAFANcyp,spotify:track:77G0k1La0c5Dw8bAFANcyp,https://api.spotify.com/v1/tracks/77G0k1La0c5Dw8bAFANcyp,https://api.spotify.com/v1/audio-analysis/77G0k1La0c5Dw8bAFANcyp,164165,4,Sports,Beach Bunny,1,12,18,0.03225806451612903,0.3870967741935484,0.5806451612903226,82,56
0.671,0.859,4,-3.922,0,0.0833,0.0323,0,0.267,0.389,139.931,audio_features,2aI2k39nfa3KFsa4JclQzw,spotify:track:2aI2k39nfa3KFsa4JclQzw,https://api.spotify.com/v1/tracks/2aI2k39nfa3KFsa4JclQzw,https://api.spotify.com/v1/audio-analysis/2aI2k39nfa3KFsa4JclQzw,209355,4,DDU-DU DDU-DU,BLACKPINK,0,3,55,0.0,0.05172413793103448,0.9482758620689655,216,133
0.383,0.637,3,-6.993,1,0.0703,0.0722,0,0.368,0.0827,177.913,audio_features,2RSHsoi04658QL5xgQVov3,spotify:track:2RSHsoi04658QL5xgQVov3,https://api.spotify.com/v1/tracks/2RSHsoi04658QL5xgQVov3,https://api.spotify.com/v1/audio-analysis/2RSHsoi04658QL5xgQVov3,260773,4,Bad Liar,Imagine Dragons,11,12,19,0.2619047619047619,0.2857142857142857,0.4523809523809524,172,94
0.817,0.556,4,-7.178,0,0.14,0.469,0,0.131,0.314,126.991,audio_features,55WLWX71YkHt2tSucNIf1g,spotify:track:55WLWX71YkHt2tSucNIf1g,https://api.spotify.com/v1/tracks/55WLWX71YkHt2tSucNIf1g,https://api.spotify.com/v1/audio-analysis/55WLWX71YkHt2tSucNIf1g,166368,4,Sold Out Dates (feat. Lil Baby),Gunna,8,8,60,0.10526315789473684,0.10526315789473684,0.7894736842105263,359,210
0.58,0.687,6,-5.4,1,0.106,0.229,0,0.109,0.187,76.014,audio_features,1Omt5bfz1tZUCqd26HxbS0,spotify:track:1Omt5bfz1tZUCqd26HxbS0,https://api.spotify.com/v1/tracks/1Omt5bfz1tZUCqd26HxbS0,https://api.spotify.com/v1/audio-analysis/1Omt5bfz1tZUCqd26HxbS0,240600,4,Beyond,Leon Bridges,6,7,36,0.12244897959183673,0.14285714285714285,0.7346938775510204,186,87
0.689,0.679,7,-5.893,1,0.0517,0.195,0.00111,0.224,0.475,149.972,audio_features,2YyvWje3cEYyqgYhNUIaBJ,spotify:track:2YyvWje3cEYyqgYhNUIaBJ,https://api.spotify.com/v1/tracks/2YyvWje3cEYyqgYhNUIaBJ,https://api.spotify.com/v1/audio-analysis/2YyvWje3cEYyqgYhNUIaBJ,209773,4,La Di Da,Lennon Stella,0,5,38,0.0,0.11627906976744186,0.8837209302325582,283,71
0.455,0.892,6,-3.218,1,0.0564,0.00951,0,0.143,0.641,75.218,audio_features,6ojicjDYUUoeE1tdSvfFo4,spotify:track:6ojicjDYUUoeE1tdSvfFo4,https://api.spotify.com/v1/tracks/6ojicjDYUUoeE1tdSvfFo4,https://api.spotify.com/v1/audio-analysis/6ojicjDYUUoeE1tdSvfFo4,198880,4,Must've Never Met You,Luke Combs,3,0,24,0.1111111111111111,0.0,0.8888888888888888,166,76
0.783,0.537,9,-2.921,1,0.0795,0.278,0,0.229,0.393,113.988,audio_features,7n1940b6kHcaEewFSZXnXa,spotify:track:7n1940b6kHcaEewFSZXnXa,https://api.spotify.com/v1/tracks/7n1940b6kHcaEewFSZXnXa,https://api.spotify.com/v1/audio-analysis/7n1940b6kHcaEewFSZXnXa,222866,4,Better Not (with Wafia),Louis The Child,19,2,19,0.475,0.05,0.475,152,62
0.599,0.571,2,-4.998,1,0.0665,0.198,0,0.0969,0.285,151.974,audio_features,2VdT56BGpdqNHUgOe1j5vc,spotify:track:2VdT56BGpdqNHUgOe1j5vc,https://api.spotify.com/v1/tracks/2VdT56BGpdqNHUgOe1j5vc,https://api.spotify.com/v1/audio-analysis/2VdT56BGpdqNHUgOe1j5vc,206453,4,Rich & Sad,Post Malone,3,13,33,0.061224489795918366,0.2653061224489796,0.673469387755102,264,118
0.834,0.621,7,-6.156,1,0.0821,0.0918,0,0.0759,0.613,140.05,audio_features,0hwkukpHcBJfGcIUxi1tK2,spotify:track:0hwkukpHcBJfGcIUxi1tK2,https://api.spotify.com/v1/tracks/0hwkukpHcBJfGcIUxi1tK2,https://api.spotify.com/v1/audio-analysis/0hwkukpHcBJfGcIUxi1tK2,244506,4,Freddy Krueger (feat. Tee Grizzley),YNW Melly,3,23,48,0.04054054054054054,0.3108108108108108,0.6486486486486487,364,203
0.577,0.387,7,-8.607,1,0.274,0.964,0.705,0.208,0.459,146.565,audio_features,0baNzeUcPQnQSagpe8T0mD,spotify:track:0baNzeUcPQnQSagpe8T0mD,https://api.spotify.com/v1/tracks/0baNzeUcPQnQSagpe8T0mD,https://api.spotify.com/v1/audio-analysis/0baNzeUcPQnQSagpe8T0mD,126312,1,worldstar money (interlude),Joji,0,1,11,0.0,0.08333333333333333,0.9166666666666666,44,26
0.819,0.48,5,-6.966,1,0.0489,0.685,2.03e-06,0.116,0.759,114.04,audio_features,4PR0r2us3a64lTew6TVlF2,spotify:track:4PR0r2us3a64lTew6TVlF2,https://api.spotify.com/v1/tracks/4PR0r2us3a64lTew6TVlF2,https://api.spotify.com/v1/audio-analysis/4PR0r2us3a64lTew6TVlF2,200162,3,Sigo Chambeando,Fuerza Regida,1,4,29,0.029411764705882353,0.11764705882352941,0.8529411764705882,169,137
0.555,0.43,2,-9.105,1,0.0295,0.462,0.000191,0.0869,0.274,147.613,audio_features,6ET9kf9riLETWs9lePUEAI,spotify:track:6ET9kf9riLETWs9lePUEAI,https://api.spotify.com/v1/tracks/6ET9kf9riLETWs9lePUEAI,https://api.spotify.com/v1/audio-analysis/6ET9kf9riLETWs9lePUEAI,246133,4,Slow Burn,Kacey Musgraves,1,1,23,0.04,0.04,0.92,100,71
0.611,0.555,6,-6.372,0,0.0274,0.0952,0,0.11,0.413,88.969,audio_features,0pMfPzdRiPAoSM9yWF4OcT,spotify:track:0pMfPzdRiPAoSM9yWF4OcT,https://api.spotify.com/v1/tracks/0pMfPzdRiPAoSM9yWF4OcT,https://api.spotify.com/v1/audio-analysis/0pMfPzdRiPAoSM9yWF4OcT,198453,4,Golden Hour,Kacey Musgraves,3,5,24,0.09375,0.15625,0.75,109,60
0.622,0.712,5,-7.321,1,0.066,0.0573,0,0.13,0.487,140.025,audio_features,2QZ7WLBE8h2y1Y5Fb8RYbH,spotify:track:2QZ7WLBE8h2y1Y5Fb8RYbH,https://api.spotify.com/v1/tracks/2QZ7WLBE8h2y1Y5Fb8RYbH,https://api.spotify.com/v1/audio-analysis/2QZ7WLBE8h2y1Y5Fb8RYbH,211360,4,In My Blood,Shawn Mendes,10,3,34,0.2127659574468085,0.06382978723404255,0.723404255319149,149,72
0.607,0.514,4,-6.631,1,0.0323,0.363,0,0.258,0.414,75.978,audio_features,1kFpL1itkwkdhO6kcmNJra,spotify:track:1kFpL1itkwkdhO6kcmNJra,https://api.spotify.com/v1/tracks/1kFpL1itkwkdhO6kcmNJra,https://api.spotify.com/v1/audio-analysis/1kFpL1itkwkdhO6kcmNJra,188291,4,Die From A Broken Heart,Maddie & Tae,1,11,33,0.022222222222222223,0.24444444444444444,0.7333333333333333,141,87
0.452,0.79,4,-5.01,1,0.0534,0.391,0,0.303,0.362,143.861,audio_features,6Fqf0OTfB9VPfYk2HfBhPn,spotify:track:6Fqf0OTfB9VPfYk2HfBhPn,https://api.spotify.com/v1/tracks/6Fqf0OTfB9VPfYk2HfBhPn,https://api.spotify.com/v1/audio-analysis/6Fqf0OTfB9VPfYk2HfBhPn,251906,4,Freakin' Out On the Interstate,Briston Maroney,3,5,30,0.07894736842105263,0.13157894736842105,0.7894736842105263,140,76
0.741,0.645,11,-5.116,0,0.0963,0.192,0,0.163,0.488,149.07,audio_features,20MuVazoNMv6xjKPnRFOxG,spotify:track:20MuVazoNMv6xjKPnRFOxG,https://api.spotify.com/v1/tracks/20MuVazoNMv6xjKPnRFOxG,https://api.spotify.com/v1/audio-analysis/20MuVazoNMv6xjKPnRFOxG,231964,4,WAKE UP,Travis Scott,8,6,33,0.1702127659574468,0.1276595744680851,0.7021276595744681,176,116
0.509,0.448,4,-7.552,0,0.0357,0.00713,0.0137,0.244,0.221,156.909,audio_features,5MAK1nd8R6PWnle1Q1WJvh,spotify:track:5MAK1nd8R6PWnle1Q1WJvh,https://api.spotify.com/v1/tracks/5MAK1nd8R6PWnle1Q1WJvh,https://api.spotify.com/v1/audio-analysis/5MAK1nd8R6PWnle1Q1WJvh,230613,3,I See Red,Everybody Loves an Outlaw,0,10,20,0.0,0.3333333333333333,0.6666666666666666,122,71
0.651,0.654,1,-5.481,1,0.0466,0.385,0,0.181,0.539,141.975,audio_features,6pmZMP2ET1OJi5rKfLO8jD,spotify:track:6pmZMP2ET1OJi5rKfLO8jD,https://api.spotify.com/v1/tracks/6pmZMP2ET1OJi5rKfLO8jD,https://api.spotify.com/v1/audio-analysis/6pmZMP2ET1OJi5rKfLO8jD,167019,4,3:15,Bazzi,1,8,38,0.02127659574468085,0.1702127659574468,0.8085106382978723,198,121
0.79,0.518,8,-6.571,1,0.212,0.0936,0,0.357,0.487,97.986,audio_features,18pwD0HrweX8oCgIkayRb4,spotify:track:18pwD0HrweX8oCgIkayRb4,https://api.spotify.com/v1/tracks/18pwD0HrweX8oCgIkayRb4,https://api.spotify.com/v1/audio-analysis/18pwD0HrweX8oCgIkayRb4,151837,4,Nun Major,Shoreline Mafia,2,13,35,0.04,0.26,0.7,270,138
0.823,0.783,0,-6.274,1,0.154,0.21,0,0.113,0.199,141.882,audio_features,7yotKA30dwTKNEGomV9ZsI,spotify:track:7yotKA30dwTKNEGomV9ZsI,https://api.spotify.com/v1/tracks/7yotKA30dwTKNEGomV9ZsI,https://api.spotify.com/v1/audio-analysis/7yotKA30dwTKNEGomV9ZsI,191437,4,KOD,J. Cole,4,27,66,0.041237113402061855,0.27835051546391754,0.6804123711340206,316,167
0.7,0.46,4,-8.111,0,0.0661,0.142,4.81e-05,0.111,0.286,151.901,audio_features,4MXhiYIRDMGAuvZc5IFTwC,spotify:track:4MXhiYIRDMGAuvZc5IFTwC,https://api.spotify.com/v1/tracks/4MXhiYIRDMGAuvZc5IFTwC,https://api.spotify.com/v1/audio-analysis/4MXhiYIRDMGAuvZc5IFTwC,142969,4,ASTROTHUNDER,Travis Scott,8,4,10,0.36363636363636365,0.18181818181818182,0.45454545454545453,93,57
0.689,0.614,4,-6.137,0,0.0306,0.252,1.95e-05,0.178,0.411,141.97,audio_features,30VHURM5NOfoZmqp2iKawS,spotify:track:30VHURM5NOfoZmqp2iKawS,https://api.spotify.com/v1/tracks/30VHURM5NOfoZmqp2iKawS,https://api.spotify.com/v1/audio-analysis/30VHURM5NOfoZmqp2iKawS,219053,4,Butterflies,Kacey Musgraves,0,3,28,0.0,0.0967741935483871,0.9032258064516129,123,64
0.794,0.459,7,-7.404,1,0.0941,0.208,7.17e-06,0.12,0.266,149.033,audio_features,17Cs25j5Ui6X6W4Hk1kAyC,spotify:track:17Cs25j5Ui6X6W4Hk1kAyC,https://api.spotify.com/v1/tracks/17Cs25j5Ui6X6W4Hk1kAyC,https://api.spotify.com/v1/audio-analysis/17Cs25j5Ui6X6W4Hk1kAyC,187007,4,Long Gone,Juice WRLD,3,13,34,0.06,0.26,0.68,216,111
0.409,0.678,9,-7.731,1,0.0878,0.359,4.76e-06,0.167,0.168,89.968,audio_features,6TodWdTSDfzwgYynTZSvJn,spotify:track:6TodWdTSDfzwgYynTZSvJn,https://api.spotify.com/v1/tracks/6TodWdTSDfzwgYynTZSvJn,https://api.spotify.com/v1/audio-analysis/6TodWdTSDfzwgYynTZSvJn,280842,4,Midsummer Madness,88rising,7,21,45,0.0958904109589041,0.2876712328767123,0.6164383561643836,264,180
0.748,0.578,9,-5.72,1,0.194,0.257,0,0.13,0.166,140.016,audio_features,2qGfZAgDe1pV2y5xJAhi6R,spotify:track:2qGfZAgDe1pV2y5xJAhi6R,https://api.spotify.com/v1/tracks/2qGfZAgDe1pV2y5xJAhi6R,https://api.spotify.com/v1/audio-analysis/2qGfZAgDe1pV2y5xJAhi6R,192606,4,Slime Belief,YoungBoy Never Broke Again,6,21,60,0.06896551724137931,0.2413793103448276,0.6896551724137931,409,218
