,Unnamed: 0,Unnamed: 0.1,player_name,team_abbreviation,age,player_height,player_weight,draft_year,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season,Season_year
699,6925,6925,Joakim Noah,CHI,27.0,210.82,105.23334399999999,2007,64,10.2,9.8,2.5,7.5,0.145,0.21899999999999997,0.157,0.561,0.122,2011-12,2011
700,6926,6926,Jodie Meeks,PHI,24.0,193.04,94.34713599999999,2009,66,8.4,2.4,0.8,5.8,0.011000000000000001,0.095,0.152,0.551,0.049,2011-12,2011
701,6927,6927,Joe Johnson,ATL,31.0,200.66,108.86208,2001,60,18.8,3.7,3.9,5.9,0.028999999999999998,0.092,0.25,0.557,0.18899999999999997,2011-12,2011
702,6928,6928,Joel Anthony,MIA,29.0,205.74,111.13004,Undrafted,64,3.4,3.9,0.1,10.9,0.094,0.126,0.079,0.598,0.009000000000000001,2011-12,2011
703,6929,6929,Joel Przybilla,POR,32.0,215.9,111.13004,2000,27,2.0,5.1,0.2,-4.0,0.075,0.295,0.083,0.4920000000000001,0.019,2011-12,2011
704,6930,6930,Jermaine O'Neal,BOS,33.0,210.82,115.66596000000001,1996,25,5.0,5.4,0.4,2.0,0.08,0.196,0.133,0.46799999999999997,0.028999999999999998,2011-12,2011
705,6931,6931,Johan Petro,NJN,26.0,213.36,112.037224,2005,59,4.2,3.8,0.8,-8.7,0.081,0.204,0.158,0.452,0.085,2011-12,2011
706,6932,6932,John Salmons,SAC,32.0,198.12,93.89354399999999,2002,46,7.5,2.9,2.0,-8.1,0.017,0.105,0.14400000000000002,0.47100000000000003,0.11699999999999999,2011-12,2011
707,6933,6933,John Wall,WAS,21.0,193.04,88.45044,2010,66,16.3,4.5,8.0,-6.8,0.022000000000000002,0.11900000000000001,0.245,0.502,0.36200000000000004,2011-12,2011
708,6934,6934,Jon Brockman,MIL,25.0,200.66,115.66596000000001,2009,35,1.1,2.1,0.3,-0.3,0.149,0.212,0.11199999999999999,0.359,0.054000000000000006,2011-12,2011
709,6935,6935,Jon Leuer,MIL,23.0,208.28,103.418976,2011,46,4.7,2.6,0.5,0.2,0.087,0.162,0.174,0.536,0.07200000000000001,2011-12,2011
710,6936,6936,Jonas Jerebko,DET,25.0,208.28,104.779752,2009,64,8.7,4.8,0.7,-6.0,0.078,0.18,0.182,0.5479999999999999,0.053,2011-12,2011
711,6937,6937,Jonny Flynn,POR,23.0,182.88,83.91452,2009,29,4.5,1.3,3.3,-12.4,0.022000000000000002,0.08900000000000001,0.207,0.442,0.368,2011-12,2011
712,6938,6938,Jordan Crawford,WAS,23.0,193.04,88.45044,2010,64,14.7,2.6,3.0,-9.1,0.027999999999999997,0.08199999999999999,0.27899999999999997,0.488,0.188,2011-12,2011
713,6939,6939,Jordan Farmar,NJN,25.0,187.96,81.64656,2006,39,10.4,1.6,3.3,-10.3,0.01,0.083,0.22899999999999998,0.5920000000000001,0.299,2011-12,2011
714,6940,6940,Jordan Hamilton,DEN,21.0,200.66,99.79024,2011,26,4.4,2.4,0.8,6.9,0.052000000000000005,0.19899999999999998,0.221,0.508,0.114,2011-12,2011
715,6941,6941,Jordan Hill,LAL,24.0,208.28,106.59411999999999,2009,39,5.0,4.8,0.4,-2.4,0.127,0.261,0.179,0.522,0.044000000000000004,2011-12,2011
716,6942,6942,Jordan Williams,NJN,21.0,208.28,117.93392,2011,43,4.6,3.6,0.3,1.3,0.115,0.16899999999999998,0.146,0.544,0.027000000000000003,2011-12,2011
717,6943,6943,Jose Calderon,TOR,30.0,190.5,95.707912,Undrafted,53,10.5,3.0,8.8,-3.5,0.012,0.092,0.161,0.547,0.4270000000000001,2011-12,2011
718,6944,6944,John Lucas III,CHI,29.0,180.34,74.84268,Undrafted,49,7.5,1.6,2.2,17.7,0.033,0.078,0.264,0.496,0.278,2011-12,2011
719,6945,6945,Josh Childress,PHX,29.0,203.2,95.25432,2004,34,2.9,2.8,1.0,-4.7,0.07,0.158,0.10099999999999999,0.501,0.105,2011-12,2011
720,6946,6946,Jeremy Tyler,GSW,21.0,208.28,117.93392,2011,42,4.9,3.3,0.4,-9.9,0.10099999999999999,0.18,0.21100000000000002,0.442,0.044000000000000004,2011-12,2011
721,6947,6947,Jeremy Lin,NYK,23.0,190.5,90.7184,Undrafted,35,14.6,3.1,6.2,6.1,0.023,0.106,0.27399999999999997,0.552,0.382,2011-12,2011
722,6948,6948,Jamario Moon,CHA,32.0,203.2,92.98635999999999,Undrafted,8,2.3,2.8,0.6,-34.8,0.018000000000000002,0.20800000000000002,0.128,0.36200000000000004,0.096,2011-12,2011
723,6949,6949,Jameer Nelson,ORL,30.0,182.88,86.18248,2004,57,11.9,3.2,5.7,4.0,0.019,0.10300000000000001,0.21100000000000002,0.524,0.309,2011-12,2011
724,6950,6950,James Anderson,SAS,23.0,198.12,97.52228000000001,2010,51,3.7,1.5,0.8,8.5,0.032,0.11599999999999999,0.16899999999999998,0.483,0.094,2011-12,2011
725,6951,6951,James Harden,OKC,22.0,195.58,99.79024,2009,62,16.8,4.1,3.7,9.8,0.019,0.126,0.21600000000000005,0.66,0.19,2011-12,2011
726,6952,6952,James Johnson,TOR,25.0,205.74,112.490816,2009,62,9.1,4.7,2.0,-3.8,0.055999999999999994,0.162,0.20199999999999999,0.498,0.138,2011-12,2011
727,6953,6953,James Jones,MIA,31.0,203.2,97.52228000000001,2003,51,3.6,1.0,0.4,2.1,0.011000000000000001,0.076,0.122,0.5670000000000001,0.045,2011-12,2011
728,6954,6954,James Singleton,WAS,30.0,203.2,104.32616,Undrafted,12,8.2,6.8,1.3,7.4,0.11800000000000001,0.255,0.161,0.6,0.091,2011-12,2011
729,6955,6955,Jan Vesely,WAS,22.0,210.82,108.86208,2011,57,4.7,4.4,0.8,-4.7,0.105,0.16,0.127,0.544,0.067,2011-12,2011
730,6956,6956,Jannero Pargo,ATL,32.0,185.42,83.91452,Undrafted,50,5.6,1.5,1.9,3.3,0.017,0.11,0.21899999999999997,0.539,0.261,2011-12,2011
731,6957,6957,Jared Dudley,PHX,26.0,200.66,102.0582,2007,65,12.7,4.6,1.7,2.0,0.054000000000000006,0.11199999999999999,0.175,0.575,0.084,2011-12,2011
732,6958,6958,Jared Jeffries,NYK,30.0,210.82,108.86208,2002,39,4.4,3.9,0.7,2.6,0.10800000000000001,0.135,0.127,0.484,0.057999999999999996,2011-12,2011
733,6959,6959,Jarrett Jack,NOH,28.0,190.5,89.357624,2005,45,15.6,3.9,6.3,-9.0,0.017,0.11900000000000001,0.23,0.54,0.342,2011-12,2011
734,6960,6960,Jeremy Pargo,MEM,26.0,187.96,99.336648,Undrafted,44,2.9,0.8,1.3,-15.7,0.028999999999999998,0.069,0.213,0.389,0.23,2011-12,2011
735,6961,6961,Jason Collins,ATL,33.0,213.36,115.66596000000001,2001,30,1.3,1.6,0.3,1.7,0.046,0.126,0.091,0.418,0.049,2011-12,2011
736,6962,6962,Jason Kidd,DAL,39.0,193.04,95.25432,1994,48,6.2,4.1,5.5,2.3,0.012,0.14800000000000002,0.124,0.524,0.281,2011-12,2011
737,6963,6963,Jason Maxiell,DET,29.0,200.66,117.93392,2005,65,6.5,5.1,0.6,-3.7,0.1,0.16899999999999998,0.157,0.493,0.045,2011-12,2011
738,6964,6964,Jason Richardson,ORL,31.0,198.12,102.0582,2001,54,11.6,3.6,2.0,2.6,0.025,0.114,0.2,0.502,0.11199999999999999,2011-12,2011
739,6965,6965,Jason Smith,NOH,26.0,213.36,108.86208,2007,40,9.9,4.9,0.9,-0.4,0.094,0.14800000000000002,0.207,0.537,0.066,2011-12,2011
740,6966,6966,Jason Terry,DAL,34.0,187.96,81.64656,1999,63,15.1,2.4,3.6,0.5,0.009000000000000001,0.075,0.23399999999999999,0.54,0.204,2011-12,2011
741,6967,6967,Jason Thompson,SAC,25.0,210.82,113.398,2008,64,9.1,6.9,1.2,-3.7,0.10800000000000001,0.19899999999999998,0.153,0.5579999999999999,0.07,2011-12,2011
742,6968,6968,Jeff Adrien,HOU,26.0,201.0,111.0,Undrafted,8,2.6,2.8,0.1,-9.3,0.083,0.239,0.166,0.493,0.034,2011-12,2011
743,6969,6969,Jeff Ayres,IND,25.0,205.74,108.86208,2009,20,1.7,1.7,0.2,-0.8,0.111,0.21899999999999997,0.16899999999999998,0.435,0.063,2011-12,2011
744,6970,6970,Jeff Foote,NOH,24.0,213.36,120.20188,Undrafted,4,1.0,1.5,0.0,0.6,0.04,0.147,0.09699999999999999,0.33299999999999996,0.0,2011-12,2011
745,6971,6971,Jeff Foster,IND,35.0,210.82,113.398,1999,11,2.3,3.8,0.4,7.1,0.15,0.205,0.09300000000000001,0.569,0.051,2011-12,2011
746,6972,6972,Jeff Teague,ATL,24.0,187.96,82.10015200000002,2009,66,12.6,2.4,4.9,5.4,0.011000000000000001,0.07400000000000001,0.19,0.551,0.231,2011-12,2011
747,6973,6973,Jeremy Evans,UTA,24.0,205.74,87.996848,2010,29,2.1,1.7,0.4,-9.7,0.102,0.156,0.11199999999999999,0.632,0.099,2011-12,2011
748,6974,6974,Jason Kapono,LAL,31.0,203.2,97.52228000000001,2003,27,2.0,0.5,0.4,7.6,0.01,0.048,0.114,0.47600000000000003,0.062,2011-12,2011
749,6975,6975,Jamal Crawford,POR,32.0,195.58,90.7184,2000,60,14.0,2.0,3.2,-2.8,0.011000000000000001,0.076,0.263,0.506,0.209,2011-12,2011
750,6976,6976,Josh Davis,MEM,31.0,203.2,106.59411999999999,Undrafted,15,1.9,1.8,0.4,-17.2,0.128,0.106,0.113,0.45899999999999996,0.077,2011-12,2011
751,6977,6977,Josh Howard,UTA,32.0,200.66,95.25432,2003,43,8.7,3.7,1.2,-0.5,0.044000000000000004,0.145,0.207,0.461,0.081,2011-12,2011
752,6978,6978,Kyle Lowry,HOU,26.0,182.88,92.98635999999999,2006,47,14.3,4.5,6.6,1.8,0.027999999999999997,0.13699999999999998,0.218,0.5579999999999999,0.324,2011-12,2011
753,6979,6979,Kyrie Irving,CLE,20.0,190.5,86.636072,2011,51,18.5,3.7,5.4,-5.6,0.031,0.11199999999999999,0.281,0.5660000000000001,0.324,2011-12,2011
754,6980,6980,Kyrylo Fesenko,IND,25.0,215.9,127.00576000000001,2007,3,2.7,3.0,0.3,19.5,0.125,0.41200000000000003,0.20199999999999999,0.524,0.1,2011-12,2011
755,6981,6981,LaMarcus Aldridge,POR,26.0,210.82,108.86208,2006,55,21.7,8.0,2.4,4.1,0.086,0.175,0.271,0.56,0.128,2011-12,2011
756,6982,6982,Lamar Odom,DAL,32.0,208.28,104.32616,1999,50,6.6,4.2,1.7,-4.0,0.04,0.187,0.203,0.423,0.136,2011-12,2011
757,6983,6983,Lance Stephenson,IND,21.0,195.58,99.79024,2010,42,2.5,1.3,1.1,-4.2,0.03,0.115,0.171,0.4,0.174,2011-12,2011
758,6984,6984,Lance Thomas,NOH,24.0,203.2,102.0582,Undrafted,42,4.0,3.0,0.3,-6.9,0.094,0.146,0.135,0.541,0.033,2011-12,2011
759,6985,6985,Landry Fields,NYK,24.0,200.66,97.52228000000001,2010,66,8.8,4.2,2.6,5.1,0.037000000000000005,0.134,0.159,0.506,0.141,2011-12,2011
760,6986,6986,Larry Hughes,ORL,33.0,195.58,83.91452,1998,9,1.3,0.6,0.8,-25.8,0.01,0.039,0.151,0.262,0.13,2011-12,2011
761,6987,6987,Larry Owens,NJN,29.0,200.66,95.25432,Undrafted,7,1.9,1.9,0.6,-21.9,0.03,0.18,0.098,0.509,0.095,2011-12,2011
762,6988,6988,Larry Sanders,MIL,23.0,210.82,106.59411999999999,2010,52,3.6,3.1,0.6,8.9,0.106,0.159,0.17,0.46299999999999997,0.079,2011-12,2011
763,6989,6989,Lavoy Allen,PHI,23.0,205.74,102.0582,2011,41,4.1,4.2,0.8,6.6,0.081,0.218,0.14800000000000002,0.488,0.08900000000000001,2011-12,2011
764,6990,6990,Kyle Korver,CHI,31.0,200.66,96.16150400000001,2003,65,8.1,2.4,1.7,10.2,0.019,0.10099999999999999,0.151,0.6,0.11900000000000001,2011-12,2011
765,6991,6991,Lazar Hayward,OKC,25.0,198.12,102.0582,2010,26,1.4,0.6,0.2,-17.1,0.017,0.102,0.183,0.4270000000000001,0.054000000000000006,2011-12,2011
766,6992,6992,Leandro Barbosa,IND,29.0,190.5,87.996848,2003,64,11.1,2.0,1.5,-2.2,0.027000000000000003,0.08,0.258,0.512,0.135,2011-12,2011
767,6993,6993,Lester Hudson,MEM,27.0,190.5,86.18248,2009,16,10.9,2.9,2.3,-0.9,0.023,0.14400000000000002,0.289,0.483,0.209,2011-12,2011
768,6994,6994,Linas Kleiza,TOR,27.0,203.2,106.140528,2005,49,9.7,4.1,0.9,-0.2,0.048,0.166,0.228,0.521,0.081,2011-12,2011
769,6995,6995,Lou Amundson,IND,29.0,205.74,102.0582,Undrafted,60,3.6,3.7,0.2,-3.3,0.136,0.19899999999999998,0.171,0.43799999999999994,0.033,2011-12,2011
770,6996,6996,Lou Williams,PHI,25.0,185.42,79.3786,2005,64,14.9,2.4,3.5,6.4,0.02,0.083,0.273,0.525,0.221,2011-12,2011
771,6997,6997,Luc Mbah a Moute,MIL,25.0,203.2,104.32616,2008,43,7.7,5.3,0.7,3.2,0.084,0.162,0.152,0.544,0.044000000000000004,2011-12,2011
772,6998,6998,Luis Scola,HOU,32.0,205.74,111.13004,2002,66,15.5,6.5,2.1,1.8,0.07,0.172,0.248,0.526,0.11800000000000001,2011-12,2011
773,6999,6999,Luke Babbitt,POR,23.0,205.74,102.0582,2010,40,5.1,2.4,0.4,-13.3,0.033,0.179,0.17600000000000002,0.556,0.052000000000000005,2011-12,2011
774,7000,7000,Luke Harangody,CLE,24.0,200.66,111.13004,2010,21,2.9,2.5,0.3,-13.6,0.1,0.168,0.151,0.4270000000000001,0.045,2011-12,2011
775,7001,7001,Luke Ridnour,MIN,31.0,187.96,79.3786,2003,53,12.1,2.7,4.8,-2.2,0.012,0.08,0.177,0.53,0.237,2011-12,2011
776,7002,7002,Luke Walton,CLE,32.0,203.2,106.59411999999999,2003,30,1.8,1.6,1.2,-8.0,0.042,0.11699999999999999,0.11800000000000001,0.423,0.161,2011-12,2011
777,7003,7003,Luol Deng,CHI,27.0,205.74,99.79024,2004,54,15.3,6.5,2.9,8.8,0.040999999999999995,0.141,0.19699999999999998,0.5,0.11699999999999999,2011-12,2011
778,7004,7004,LeBron James,MIA,27.0,203.2,113.398,2003,62,27.1,7.9,6.2,10.7,0.05,0.196,0.317,0.605,0.318,2011-12,2011
779,7005,7005,Josh Harrellson,NYK,23.0,208.28,124.7378,2011,37,4.4,3.9,0.3,9.9,0.094,0.20600000000000002,0.149,0.505,0.033,2011-12,2011
780,7006,7006,Kwame Brown,GSW,30.0,210.82,122.46983999999999,2001,9,6.3,6.3,0.4,-6.1,0.095,0.248,0.16699999999999998,0.519,0.034,2011-12,2011
781,7007,7007,Kris Humphries,NJN,27.0,205.74,106.59411999999999,2004,62,13.8,11.0,1.5,-5.1,0.126,0.242,0.193,0.539,0.073,2011-12,2011
782,7008,7008,Josh McRoberts,LAL,25.0,208.28,108.86208,2007,50,2.8,3.4,1.0,-6.1,0.098,0.175,0.106,0.516,0.106,2011-12,2011
783,7009,7009,Josh Selby,MEM,21.0,187.96,83.007336,2011,28,2.3,0.5,1.1,-7.8,0.01,0.065,0.20199999999999999,0.40299999999999997,0.19699999999999998,2011-12,2011
784,7010,7010,Josh Smith,ATL,26.0,205.74,102.0582,2004,66,18.8,9.6,3.9,6.1,0.069,0.248,0.282,0.499,0.196,2011-12,2011
785,7011,7011,Jrue Holiday,PHI,22.0,193.04,81.64656,2009,65,13.5,3.3,4.5,5.0,0.027999999999999997,0.079,0.218,0.496,0.215,2011-12,2011
786,7012,7012,Julyan Stone,DEN,23.0,198.12,90.7184,Undrafted,22,1.6,1.1,1.7,4.6,0.03,0.124,0.107,0.502,0.257,2011-12,2011
787,7013,7013,Justin Dentmon,TOR,26.0,180.34,83.91452,Undrafted,6,4.3,1.3,1.7,-13.5,0.0,0.092,0.19899999999999998,0.424,0.256,2011-12,2011
788,7014,7014,Justin Harper,ORL,22.0,208.28,102.0582,2011,14,1.4,0.9,0.1,-24.3,0.037000000000000005,0.145,0.213,0.318,0.047,2011-12,2011
789,7015,7015,Juwan Howard,MIA,39.0,205.74,113.398,1994,28,1.5,1.7,0.4,-12.2,0.105,0.193,0.19,0.354,0.098,2011-12,2011
790,7016,7016,Kawhi Leonard,SAS,21.0,200.66,102.0582,2011,64,7.9,5.1,1.1,5.2,0.078,0.165,0.14300000000000002,0.573,0.066,2011-12,2011
791,7017,7017,Keith Benson,GSW,23.0,210.82,104.32616,2011,3,0.0,1.0,0.0,44.1,0.25,0.1,0.05,0.0,0.0,2011-12,2011
792,7018,7018,Keith Bogans,NJN,32.0,195.58,97.52228000000001,2003,5,4.2,2.2,0.6,-19.7,0.059000000000000004,0.081,0.135,0.45299999999999996,0.057999999999999996,2011-12,2011
793,7019,7019,Kelenna Azubuike,DAL,28.0,195.58,97.52228000000001,Undrafted,3,2.3,0.0,0.0,-22.1,0.0,0.0,0.305,0.43799999999999994,0.0,2011-12,2011
794,7020,7020,Kurt Thomas,POR,39.0,205.74,104.32616,1995,53,3.0,3.5,0.9,-1.5,0.055999999999999994,0.21600000000000005,0.113,0.483,0.092,2011-12,2011
795,7021,7021,Kemba Walker,CHA,22.0,185.42,83.46092800000002,2011,66,12.1,3.5,4.4,-15.1,0.018000000000000002,0.136,0.253,0.46399999999999997,0.307,2011-12,2011
796,7022,7022,Kenneth Faried,DEN,22.0,203.2,103.418976,2011,46,10.2,7.7,0.8,0.4,0.158,0.231,0.182,0.618,0.055,2011-12,2011
797,7023,7023,Kenyon Martin,LAC,34.0,205.74,108.86208,2000,42,5.2,4.3,0.4,1.4,0.061,0.174,0.13699999999999998,0.445,0.031,2011-12,2011
798,7024,7024,Kevin Durant,OKC,23.0,205.74,106.59411999999999,2007,66,28.0,8.0,3.5,7.7,0.019,0.2,0.308,0.61,0.17,2011-12,2011
799,7025,7025,Kevin Garnett,BOS,36.0,210.82,114.758776,1995,60,15.8,8.2,2.9,7.7,0.045,0.261,0.251,0.55,0.171,2011-12,2011
800,7026,7026,Kevin Love,MIN,23.0,208.28,117.93392,2008,55,26.0,13.3,2.0,0.3,0.11599999999999999,0.26899999999999996,0.285,0.568,0.098,2011-12,2011
801,7027,7027,Kevin Martin,HOU,29.0,200.66,83.91452,2004,40,17.1,2.7,2.8,0.4,0.012,0.086,0.245,0.5539999999999999,0.146,2011-12,2011
802,7028,7028,Kevin Seraphin,WAS,22.0,205.74,124.7378,2010,57,7.9,4.9,0.6,-2.1,0.102,0.16699999999999998,0.184,0.5489999999999999,0.048,2011-12,2011
803,7029,7029,Keyon Dooling,BOS,32.0,190.5,88.45044,2000,46,4.0,0.8,1.1,-9.5,0.006,0.064,0.158,0.515,0.138,2011-12,2011
804,7030,7030,Kirk Hinrich,ATL,31.0,193.04,86.18248,2003,48,6.6,2.1,2.8,1.5,0.011000000000000001,0.086,0.141,0.511,0.162,2011-12,2011
805,7031,7031,Klay Thompson,GSW,22.0,200.66,92.98635999999999,2011,66,12.5,2.4,2.0,-4.0,0.017,0.09699999999999999,0.249,0.545,0.142,2011-12,2011
806,7032,7032,Kobe Bryant,LAL,33.0,198.12,92.98635999999999,1996,58,27.9,5.4,4.6,3.1,0.035,0.11699999999999999,0.354,0.527,0.237,2011-12,2011
807,7033,7033,Kosta Koufos,DEN,23.0,213.36,120.20188,2008,48,5.5,5.4,0.3,5.4,0.146,0.233,0.14,0.608,0.027999999999999997,2011-12,2011
808,7034,7034,Kendrick Perkins,OKC,27.0,208.28,122.46983999999999,2003,65,5.1,6.6,1.2,4.1,0.08199999999999999,0.184,0.109,0.528,0.064,2011-12,2011
809,7035,7035,Jamaal Tinsley,UTA,34.0,190.5,89.357624,2001,37,3.7,1.2,3.3,-2.4,0.013999999999999999,0.086,0.174,0.461,0.361,2011-12,2011
810,7036,7036,Jamaal Magloire,TOR,34.0,210.82,120.20188,2000,34,1.2,3.3,0.2,6.5,0.087,0.27699999999999997,0.10300000000000001,0.36,0.023,2011-12,2011
811,7037,7037,JaVale McGee,DEN,24.0,213.36,114.30518400000001,2008,61,11.3,7.8,0.5,-9.5,0.11800000000000001,0.225,0.20600000000000002,0.552,0.035,2011-12,2011
812,7038,7038,Bismack Biyombo,CHA,19.0,205.74,111.13004,2011,63,5.2,5.8,0.4,-17.5,0.087,0.201,0.13,0.48,0.032,2011-12,2011
813,7039,7039,Beno Udrih,MIL,29.0,190.5,92.079176,2004,59,5.9,1.7,3.8,10.1,0.027000000000000003,0.076,0.18,0.488,0.317,2011-12,2011
814,7040,7040,Ben Wallace,DET,37.0,205.74,108.86208,Undrafted,62,1.4,4.3,0.7,-5.4,0.09300000000000001,0.242,0.069,0.39799999999999996,0.073,2011-12,2011
815,7041,7041,Ben Uzoh,TOR,24.0,190.5,92.98635999999999,Undrafted,18,4.5,3.7,3.4,0.9,0.061,0.139,0.162,0.377,0.28,2011-12,2011
816,7042,7042,Ben Gordon,DET,29.0,190.5,90.7184,2004,52,12.5,2.3,2.4,-8.3,0.012,0.099,0.233,0.5489999999999999,0.172,2011-12,2011
817,7043,7043,Baron Davis,NYK,33.0,190.5,96.16150400000001,1999,29,6.1,1.9,4.7,4.0,0.027000000000000003,0.084,0.207,0.457,0.34700000000000003,2011-12,2011
818,7044,7044,Avery Bradley,BOS,21.0,187.96,81.64656,2010,64,7.6,1.8,1.4,5.6,0.032,0.066,0.183,0.555,0.109,2011-12,2011
819,7045,7045,Austin Daye,DET,24.0,210.82,90.7184,2009,41,4.7,2.2,0.8,-13.1,0.025,0.154,0.21600000000000005,0.39399999999999996,0.1,2011-12,2011
820,7046,7046,Arron Afflalo,DEN,26.0,195.58,97.52228000000001,2007,62,15.2,3.2,2.4,1.4,0.023,0.085,0.192,0.584,0.115,2011-12,2011
821,7047,7047,Armon Johnson,NJN,23.0,190.5,88.45044,2010,9,5.2,1.4,1.2,-5.8,0.008,0.10800000000000001,0.184,0.515,0.16699999999999998,2011-12,2011
822,7048,7048,Anthony Tolliver,MIN,27.0,203.2,108.86208,Undrafted,51,4.1,3.0,0.4,-1.7,0.064,0.129,0.12300000000000001,0.504,0.04,2011-12,2011
823,7049,7049,Anthony Randolph,MIN,22.0,210.82,102.0582,2008,34,7.4,3.6,0.6,-3.2,0.092,0.168,0.239,0.532,0.066,2011-12,2011
824,7050,7050,Blake Ahearn,UTA,28.0,187.96,86.18248,Undrafted,4,2.5,0.5,0.3,-20.1,0.0,0.083,0.281,0.35700000000000004,0.063,2011-12,2011
825,7051,7051,Anthony Parker,CLE,37.0,198.12,95.25432,1997,51,7.2,2.7,2.4,-10.0,0.009000000000000001,0.121,0.14,0.523,0.14400000000000002,2011-12,2011
826,7052,7052,Anthony Carter,TOR,37.0,185.42,86.18248,Undrafted,24,2.0,1.4,1.4,-8.9,0.028999999999999998,0.151,0.165,0.409,0.29600000000000004,2011-12,2011
827,7053,7053,Antawn Jamison,CLE,36.0,205.74,106.59411999999999,1998,65,17.2,6.3,2.0,-7.8,0.061,0.158,0.258,0.48100000000000004,0.11,2011-12,2011
828,7054,7054,Andris Biedrins,GSW,26.0,213.36,109.769264,2004,47,1.7,3.7,0.3,-6.6,0.07,0.205,0.053,0.581,0.028999999999999998,2011-12,2011
829,7055,7055,Andrew Goudelock,LAL,23.0,190.5,90.7184,2011,40,4.4,0.8,0.5,-4.2,0.013999999999999999,0.068,0.228,0.488,0.085,2011-12,2011
830,7056,7056,Andrew Bynum,LAL,24.0,213.36,129.27372,2005,60,18.7,11.8,1.4,2.3,0.107,0.258,0.237,0.594,0.07400000000000001,2011-12,2011
831,7057,7057,Andrew Bogut,MIL,27.0,213.36,117.93392,2005,12,11.3,8.3,2.6,3.4,0.066,0.24600000000000002,0.21600000000000005,0.465,0.14800000000000002,2011-12,2011
832,7058,7058,Andres Nocioni,PHI,32.0,200.66,102.0582,Undrafted,11,1.5,1.3,0.1,-14.4,0.019,0.255,0.25,0.342,0.033,2011-12,2011
833,7059,7059,Andrea Bargnani,TOR,26.0,213.36,116.119552,2006,31,19.5,5.5,2.0,-1.0,0.028999999999999998,0.16699999999999998,0.293,0.5379999999999999,0.113,2011-12,2011
834,7060,7060,Andre Miller,DEN,36.0,187.96,90.7184,1999,66,9.7,3.3,6.7,4.8,0.037000000000000005,0.106,0.20199999999999999,0.51,0.365,2011-12,2011
835,7061,7061,Andre Iguodala,PHI,28.0,198.12,93.89354399999999,2004,62,12.4,6.1,5.5,6.3,0.027999999999999997,0.162,0.17800000000000002,0.537,0.24100000000000002,2011-12,2011
836,7062,7062,Andre Emmett,NJN,29.0,195.58,104.32616,2004,6,2.2,1.0,0.2,-1.9,0.07400000000000001,0.087,0.146,0.618,0.036000000000000004,2011-12,2011
837,7063,7063,Andray Blatche,WAS,25.0,210.82,117.93392,2005,26,8.5,5.8,1.1,-13.0,0.07,0.21600000000000005,0.217,0.415,0.076,2011-12,2011
838,7064,7064,Anthony Morrow,NJN,26.0,195.58,95.25432,Undrafted,62,12.0,2.0,1.0,-5.9,0.021,0.07200000000000001,0.214,0.531,0.065,2011-12,2011
839,7065,7065,Anderson Varejao,CLE,29.0,210.82,117.93392,2004,25,10.8,11.5,1.7,-1.7,0.152,0.273,0.166,0.542,0.086,2011-12,2011
840,7066,7066,Blake Griffin,LAC,23.0,208.28,113.851592,2009,66,20.7,10.9,3.2,6.9,0.107,0.244,0.266,0.557,0.156,2011-12,2011
841,7067,7067,Boris Diaw,SAS,30.0,203.2,106.59411999999999,2003,57,6.4,4.9,3.6,-5.9,0.054000000000000006,0.16699999999999998,0.154,0.498,0.22399999999999998,2011-12,2011
842,7068,7068,Charlie Villanueva,DET,27.0,210.82,105.23334399999999,2005,13,7.0,3.7,0.5,-13.8,0.051,0.252,0.24600000000000002,0.484,0.067,2011-12,2011
843,7069,7069,Charles Jenkins,GSW,23.0,190.5,99.79024,2011,51,5.8,1.3,3.3,-11.6,0.01,0.076,0.187,0.48200000000000004,0.306,2011-12,2011
844,7070,7070,Channing Frye,PHX,29.0,210.82,111.13004,2005,64,10.5,5.9,1.4,4.3,0.051,0.2,0.195,0.519,0.077,2011-12,2011
845,7071,7071,Chandler Parsons,HOU,23.0,205.74,102.965384,2011,63,9.5,4.8,2.1,2.7,0.057999999999999996,0.136,0.166,0.513,0.114,2011-12,2011
846,7072,7072,Cartier Martin,WAS,27.0,200.66,99.79024,Undrafted,17,9.3,3.4,0.6,3.1,0.037000000000000005,0.135,0.183,0.555,0.040999999999999995,2011-12,2011
847,7073,7073,Caron Butler,LAC,32.0,200.66,103.418976,2002,63,12.0,3.7,1.2,7.0,0.027999999999999997,0.11599999999999999,0.204,0.501,0.065,2011-12,2011
848,7074,7074,Carmelo Anthony,NYK,28.0,203.2,104.32616,2003,55,22.6,6.3,3.6,2.4,0.053,0.156,0.316,0.525,0.209,2011-12,2011
849,7075,7075,Carlos Delfino,MIL,29.0,198.12,104.32616,2003,54,9.0,3.9,2.3,-6.3,0.013999999999999999,0.146,0.157,0.515,0.11800000000000001,2011-12,2011
850,7076,7076,Carlos Boozer,CHI,30.0,205.74,120.655472,2002,66,15.0,8.5,1.9,5.8,0.068,0.259,0.237,0.5489999999999999,0.11199999999999999,2011-12,2011
851,7077,7077,Carldell Johnson,NOH,29.0,177.8,81.64656,Undrafted,15,1.8,0.6,1.5,2.3,0.011000000000000001,0.078,0.182,0.3720000000000001,0.314,2011-12,2011
852,7078,7078,Carl Landry,NOH,28.0,205.74,112.490816,2007,41,12.5,5.2,0.9,-3.8,0.095,0.17,0.24100000000000002,0.5770000000000001,0.071,2011-12,2011
